TGSC ID,Tags
1003561,"{'jammy', 'apple', 'sweet', 'tropical', 'green', 'ripe', 'fruity'}"
1003561,"{'estery', 'apple', 'sweet', 'green', 'fruity'}"
1003562,"{'jammy', 'apple', 'sweet', 'tropical', 'green', 'ripe', 'fruity'}"
1003562,"{'estery', 'apple', 'sweet', 'green', 'fruity'}"
1003571,"{'thujonic', 'minty', 'herbal', 'cedar', 'woody'}"
1003581,"{'coconut', 'banana unripe banana', 'ethereal', 'lemon', 'fruity'}"
1003591,"{'animal', 'sweet', 'clean', 'musk', 'dry'}"
1003601,"{'fresh', 'floral', 'leafy', 'sweet', 'green', 'fruity'}"
1003611,"{'herbal', 'fruity', 'banana unripe banana', 'grassy'}"
1003621,"{'fresh', 'floral', 'bois de rose', 'sweet', 'rose', 'blueberry', 'woody'}"
1003641,"{'fresh', 'minty', 'herbal', 'rosemary', 'woody'}"
1003651,"{'fresh', 'sweet', 'earthy', 'patchouli', 'herbal', 'vetiver', 'woody'}"
1003661,"{'fresh', 'apple', 'rummy', 'fruity', 'strawberry'}"
1003691,"{'waxy', 'oily', 'peach', 'fatty', 'winey'}"
1003691,"{'yeasty', 'creamy', 'waxy', 'alcoholic', 'fusel', 'fatty', 'winey'}"
1003711,"{'leafy', 'green', 'herbal', 'amber', 'woody'}"
1003731,"{'fresh', 'green', 'rummy', 'apricot', 'fruit ripe fruit', 'woody', 'pear'}"
1003731,"{'green', 'waxy', 'aldehydic', 'citrus', 'fatty', 'woody', 'winey'}"
1003761,"{'violet', 'green', 'kiwi', 'oily', 'seedy', 'fruity', 'lily'}"
1003762,"{'violet', 'green', 'kiwi', 'oily', 'seedy', 'fruity', 'lily'}"
1003821,"{'sweet', 'tonka', 'herbal', 'coumarinic', 'woody'}"
1003821,"{'coconut', 'creamy', 'sweet', 'tonka', 'coumarinic', 'lactonic', 'vanilla', 'milky'}"
1003831,"{'tonka', 'hay', 'new mown hay', 'sweet'}"
1003832,"{'hay', 'sweet', 'tonka', 'coumarinic', 'hay new mown hay'}"
1003851,"{'phenolic', 'animal', 'mimosa', 'narcissus'}"
1003881,"{'powdery', 'vanilla', 'sweet'}"
1003891,"{'phenolic', 'floral', 'narcissus', 'animal'}"
1003901,"{'sandalwood', 'sweet', 'hawthorn', 'camphoreous', 'woody'}"
1003911,"{'sweet', 'seashore', 'oakmoss', 'phenolic', 'mossy'}"
1003921,"{'spicy', 'fresh', 'jasmin', 'green', 'herbal', 'oily', 'privetblossom'}"
1003931,"{'cresol', 'naphthyl', 'ylang', 'nutty', 'powdery'}"
1003932,"{'naphthyl', 'narcissus', 'ylang', 'nutty', 'powdery'}"
1003932,"{'naphthyl', 'minty', 'phenolic', 'nutty', 'powdery', 'camphoreous'}"
1003941,{'bland'}
1003941,{'odorless'}
1003951,"{'fresh', 'floral', 'rose red rose', 'chamomile', 'herbal', 'fruity'}"
1003961,"{'fresh', 'floral', 'sweet', 'tropical', 'cardamom', 'fruity'}"
1003971,"{'rose', 'narcissus', 'hyacinth', 'honey', 'animal', 'lily'}"
1003991,"{'creamy', 'sweet', 'pungent', 'nutty', 'cheesy', 'buttery', 'caramellic'}"
1003991,"{'caramellic', 'nutty', 'buttery', 'toasted'}"
1004001,"{'fresh', 'herbal', 'clean', 'natural', 'buchu', 'fruity'}"
1004031,"{'spicy', 'cumin', 'green', 'herbal'}"
1004031,"{'spicy', 'cumin', 'green', 'herbal'}"
1004041,"{'spicy', 'resinous', 'mossy', 'earthy'}"
1004061,"{'floral', 'apricot', 'fruity', 'oily'}"
1004071,"{'fresh', 'sweet', 'green', 'ozone', 'melon'}"
1004091,{'fragrant'}
1004101,"{'fresh', 'herbal', 'minty', 'woody'}"
1004111,"{'fresh', 'floral', 'rhubarb', 'musty', 'green', 'cyclamen'}"
1004112,"{'fresh', 'floral', 'rhubarb', 'musty', 'green', 'cyclamen'}"
1004131,"{'coconut', 'soapy', 'waxy', 'fatty', 'cognac'}"
1004131,"{'fatty', 'soapy', 'waxy', 'buttery'}"
1004151,"{'pineapple', 'sweet', 'tropical', 'banana', 'cherry', 'fruity'}"
1004151,"{'pineapple', 'sweet', 'tropical', 'banana', 'cherry', 'fruity'}"
1004161,"{'earthy', 'sweet', 'orris', 'cognac', 'fatty', 'elderflower', 'winey'}"
1004171,"{'caramel', 'sweet', 'cotton', 'jam', 'candy', 'strawberry'}"
1004172,"{'berry', 'jammy', 'cotton candy', 'sweet', 'strawberry', 'caramellic'}"
1004172,"{'jammy', 'sweet', 'sugar', 'strawberry', 'caramellic'}"
1004191,"{'sweet', 'rummy', 'ethereal', 'sharp', 'vegetable', 'fruity', 'caramellic'}"
1004191,"{'sweet', 'rummy', 'ethereal', 'sharp', 'fruity'}"
1004211,"{'musk', 'natural', 'animal', 'powdery', 'fruity'}"
1004211,"{'musk', 'coumarinic', 'tobacco', 'heliotrope', 'powdery', 'brown', 'licorice'}"
1004231,"{'fresh', 'lavender', 'sweet', 'herbal', 'mushroom'}"
1004231,"{'musty', 'moldy', 'herbal', 'green', 'fermented', 'mushroom', 'ketonic', 'vegetable', 'cheesy'}"
1004241,"{'fresh', 'floral', 'watery', 'muguet'}"
1004271,{'odorless'}
1004281,"{'floral', 'lily', 'sweet', 'orangeflower'}"
1004301,"{'floral', 'bergamot', 'lavender', 'nutmeg', 'citrus', 'woody'}"
1004321,"{'fresh', 'floral', 'sweet', 'green', 'citrus', 'magnolia', 'freesia', 'lily'}"
1004331,"{'green', 'fruity', 'apple', 'sweet'}"
1004331,"{'green', 'fruity', 'apple', 'sweet'}"
1004341,"{'orange', 'watery', 'aldehydic', 'citrus', 'cardamom'}"
1004351,{'odorless'}
1004361,"{'waxy', 'green', 'cognac', 'fruity'}"
1004361,"{'apple', 'pineapple', 'green', 'waxy', 'oily', 'fruity'}"
1004371,"{'floral', 'bois de rose', 'blueberry', 'citrus', 'weedy', 'woody'}"
1004381,"{'fresh', 'floral', 'sweet', 'waxy', 'citrus', 'freesia', 'woody'}"
1004391,"{'musty', 'sweet', 'wine', 'phenolic', 'neroli', 'powdery', 'fruity'}"
1004392,"{'floral', 'musty', 'sweet', 'phenolic', 'neroli', 'powdery', 'fruity', 'winey'}"
1004392,"{'fresh', 'floral', 'grape skin', 'sweet', 'clean', 'fruity'}"
1004401,"{'petitgrain', 'floral', 'rose', 'sweet', 'neroli', 'fruity'}"
1004411,"{'rhubarb', 'floral', 'rose', 'clean', 'green', 'oily', 'cortex'}"
1004412,"{'rhubarb', 'floral', 'rose', 'green', 'clean', 'oily', 'cortex'}"
1004431,"{'berry', 'floral', 'jasmin', 'rose', 'sweet', 'green', 'powdery', 'fruity', 'pear'}"
1004432,"{'berry', 'floral', 'jasmin', 'rose', 'sweet', 'green', 'powdery', 'fruity', 'pear'}"
1004441,"{'aldehydic', 'grapefruit', 'citrus', 'muguet', 'ozone'}"
1004451,"{'fennel', 'green', 'hay new mown hay', 'sweet'}"
1004471,"{'floral', 'sweet', 'honeysuckle', 'cortex', 'powdery'}"
1004471,"{'floral', 'honey', 'rose', 'sweet'}"
1004481,"{'floral', 'rose', 'leafy', 'tea', 'geranium', 'fruity'}"
1004491,"{'floral', 'rose', 'sweet', 'green', 'cortex', 'almond'}"
1004491,"{'floral', 'sweet', 'cocoa', 'honey', 'powdery', 'brown', 'fruit dried fruit'}"
1004501,"{'spicy', 'coconut', 'cinnamon', 'sweet', 'weedy', 'woody'}"
1004501,"{'spicy', 'sweet', 'green', 'herbal', 'cooling'}"
1004511,"{'pineapple', 'sweet', 'ethereal', 'banana', 'fruity'}"
1004511,"{'pineapple', 'sweet', 'ethereal', 'banana', 'fruity'}"
1004521,{'odorless'}
1004531,"{'phenolic', 'green', 'geranium', 'leaf'}"
1004532,"{'phenolic', 'green', 'geranium', 'leafy'}"
1004541,{'odorless'}
1004561,"{'sweet', 'coumarinic', 'chemical', 'powdery', 'cherry', 'fruity'}"
1004561,"{'sweet', 'coumarinic', 'chemical', 'powdery', 'cherry', 'fruity'}"
1004571,"{'corn', 'green', 'sulfurous', 'burnt', 'cocoa', 'nut skin'}"
1004631,"{'berry', 'tutti frutti', 'earthy', 'tropical', 'green', 'rummy', 'fruity', 'strawberry'}"
1004631,"{'tutti frutti', 'sweet', 'tropical', 'green', 'rummy', 'fruity'}"
1004641,"{'floral', 'sweet', 'camphoreous', 'coumarinic', 'cherry', 'fruity'}"
1004641,"{'floral', 'sweet', 'camphoreous', 'cooling', 'cherry', 'fruity'}"
1004661,"{'spicy', 'apple cooked apple', 'green', 'aldehydic', 'grassy', 'ethereal', 'cognac', 'woody'}"
1004661,"{'fresh', 'apple', 'green', 'aldehydic', 'pungent', 'ethereal', 'cognac', 'woody'}"
1004691,"{'sweet', 'green', 'ethereal', 'fruity', 'weedy'}"
1004691,"{'sweet', 'grape', 'rummy', 'ethereal', 'fruity'}"
1004731,"{'sweet', 'bitter', 'almond', 'cherry', 'fruity'}"
1004731,"{'cherry', 'fruity', 'musty'}"
1004751,"{'fresh', 'cantaloupe', 'green', 'cucumber', 'waxy', 'honeydew', 'clean', 'melon'}"
1004751,"{'juicy', 'green', 'waxy', 'honeydew', 'fatty', 'vegetable', 'melon'}"
1004771,"{'minty', 'musty', 'sweet', 'wintergreen', 'dry', 'fruity'}"
1004771,"{'minty', 'sweet', 'grape', 'wintergreen', 'cherry', 'fruity', 'medicinal'}"
1004791,"{'juicy', 'fruit', 'pineapple', 'cognac', 'fruity'}"
1004792,"{'juicy fruit', 'cognac', 'fruity', 'pineapple'}"
1004792,"{'fruity', 'tutti frutti', 'sweet'}"
1004811,"{'pineapple', 'sweet', 'green', 'waxy', 'banana', 'fruity'}"
1004811,"{'estery', 'pineapple', 'sweet', 'green', 'waxy', 'fatty', 'banana', 'fruity'}"
1004831,"{'mushroom', 'melon rind', 'waxy', 'creamy'}"
1004831,"{'mushroom', 'green', 'melon rind', 'waxy'}"
1004841,"{'minty', 'patchouli', 'sawdust', 'dry', 'camphoreous', 'woody'}"
1004851,"{'civet', 'musk', 'animal', 'ambergris', 'amber', 'dry'}"
1004861,"{'estery', 'tutti frutti', 'ethereal', 'apple green apple', 'fatty', 'lily of the valley', 'powdery', 'fruity'}"
1004861,"{'tutti frutti', 'green', 'ripe', 'fatty', 'ethereal', 'fruity'}"
1004871,"{'apple', 'sweet', 'green', 'sharp', 'fruity'}"
1004871,"{'berry', 'fresh', 'estery', 'tropical', 'fruity'}"
1004881,"{'jammy', 'fruity', 'caramellic'}"
1004891,"{'violet', 'waxy', 'sweet', 'orris'}"
1004891,"{'waxy', 'sweet'}"
1004911,"{'rose', 'tropical', 'waxy', 'wine', 'rum', 'natural', 'fruity'}"
1004912,"{'rose', 'tropical', 'waxy', 'rummy', 'natural', 'fruity', 'winey'}"
1004912,"{'estery', 'apple', 'tropical', 'waxy', 'cognac', 'banana', 'fruity', 'winey'}"
1004921,"{'spicy', 'cumin', 'cinnamon', 'cassia'}"
1004931,"{'juicy', 'sweet', 'pineapple', 'grape', 'rummy', 'fruity'}"
1004931,"{'sweet', 'egg nog', 'fermented', 'grape', 'rummy', 'ethereal', 'fruity', 'winey'}"
1004951,"{'soapy', 'creamy', 'clean', 'waxy', 'fatty', 'cognac', 'fruity'}"
1004951,"{'soapy', 'creamy', 'sweet', 'waxy', 'fatty', 'fruity'}"
1004961,"{'spicy', 'metallic', 'citrus', 'orange peel', 'dry'}"
1004971,"{'fresh', 'jasmin', 'tropical', 'oily', 'peach', 'fruity'}"
1004981,"{'fresh', 'floral', 'minty', 'herbal', 'green', 'gardenia', 'petal'}"
1004991,"{'spicy', 'clove', 'woody', 'sweet'}"
1004991,"{'spicy', 'cinnamon', 'sweet', 'ham', 'phenolic', 'savory', 'clove', 'bacon', 'allspice', 'woody'}"
1004992,"{'spicy', 'clove', 'woody', 'sweet'}"
1004992,"{'spicy', 'cinnamon', 'sweet', 'ham', 'phenolic', 'savory', 'clove', 'bacon', 'allspice', 'woody'}"
1005011,"{'spicy', 'fresh', 'floral', 'sweet', 'carnation', 'clove', 'woody', 'malty'}"
1005031,"{'floral', 'naphthyl', 'narcissus', 'sweet', 'bitter', 'fruity', 'woody'}"
1005041,"{'spicy', 'minty', 'green', 'herbal', 'grape', 'rummy', 'nasturtium', 'pear', 'spearmint'}"
1005041,"{'minty', 'sweet', 'green', 'herbal', 'fruity'}"
1005051,"{'berry', 'minty', 'tropical', 'green', 'sulfurous', 'peach', 'buchu', 'fruity'}"
1005051,"{'berry', 'minty', 'tropical', 'sulfurous', 'raspberry', 'fruity'}"
1005061,"{'citrus peel', 'waxy', 'aldehydic', 'tangerine'}"
1005061,"{'soapy', 'creamy', 'waxy', 'aldehydic', 'citrus', 'powdery'}"
1005071,"{'orange', 'metallic', 'herbal', 'waxy', 'aldehydic', 'citrus', 'mandarin'}"
1005091,"{'fresh', 'floral', 'mild', 'linden', 'sweet', 'angelica'}"
1005092,"{'fresh', 'floral', 'sweet', 'angelica', 'dry', 'linden flower'}"
1005101,"{'fresh', 'dry', 'cedar', 'amber', 'woody', 'peanut roasted peanut'}"
1005111,"{'fresh', 'fir needle', 'sweet', 'pine', 'herbal', 'balsamic', 'citrus'}"
1005121,"{'floral', 'rose', 'musk', 'geranium', 'fruity'}"
1005141,"{'sour', 'mild', 'bitter'}"
1005161,"{'dry', 'sage clary sage', 'warm', 'animal', 'amber', 'woody'}"
1005191,"{'banana peel', 'green', 'tea', 'oily', 'cucumber skin', 'melon rind'}"
1005191,"{'floral', 'green', 'cucumber', 'tea', 'oily', 'fatty', 'vegetable', 'melon rind', 'fruity'}"
1005201,"{'sage clary sage', 'woody', 'dry', 'cedar', 'amber', 'vetiver'}"
1005211,"{'floral', 'green', 'gardenia', 'grapefruit', 'citrus', 'petal'}"
1005221,"{'smoky', 'woody', 'sweet', 'caramellic'}"
1005231,"{'fresh', 'clean', 'green', 'marine', 'ozone'}"
1005261,"{'fruity', 'winey'}"
1005281,"{'spicy', 'minty', 'green', 'herbal', 'caraway', 'cooling', 'spearmint'}"
1005291,"{'sweet', 'musk', 'dry', 'ambergris', 'amber', 'woody'}"
1005361,"{'violet leaf', 'tomato leaf', 'apple', 'tropical', 'green', 'mango', 'fruity', 'pear'}"
1005361,"{'apple', 'sweet', 'green', 'fruity', 'pear'}"
1005371,"{'tomato leaf', 'earthy', 'privet', 'metallic', 'green', 'wasabi', 'vegetable'}"
1005371,"{'waxy', 'green', 'musty', 'vegetable'}"
1005381,"{'earthy', 'rooty', 'green', 'fruit tropical fruit', 'nutty', 'vegetable', 'fruity'}"
1005381,"{'musty', 'earthy', 'meaty', 'sulfurous', 'alliaceous', 'coffee', 'fruity'}"
1005401,"{'coconut', 'creamy', 'tonka', 'waxy', 'fatty', 'lactonic'}"
1005401,"{'coconut', 'creamy', 'sweet', 'tonka', 'waxy', 'fatty', 'brown'}"
1005411,"{'jammy', 'sweet', 'ethereal', 'banana', 'cooling', 'cherry', 'fruity'}"
1005411,"{'sweet', 'ethereal', 'banana', 'cooling', 'fruity'}"
1005421,"{'fresh', 'apple', 'fruity', 'strawberry', 'licorice'}"
1005422,"{'fresh', 'apple', 'plum', 'fruity', 'strawberry', 'licorice'}"
1005441,"{'floral', 'jasmin', 'green', 'herbal', 'oily', 'mushroom', 'lactonic'}"
1005451,"{'spicy', 'naphthyl', 'almond', 'vanilla', 'cherry'}"
1005451,"{'spicy', 'naphthyl', 'sweet', 'cherry', 'chemical', 'almond', 'vanilla', 'powdery'}"
1005481,"{'fresh', 'resinous', 'green', 'greasy', 'pepper bell pepper', 'galbanum'}"
1005481,"{'fresh', 'green', 'cucumber', 'waxy', 'citrus', 'vegetable', 'melon'}"
1005491,"{'oily', 'bready', 'cocoa', 'nutty', 'ammoniacal', 'woody'}"
1005491,"{'fishy', 'bready', 'nutty', 'vegetable', 'woody'}"
1005501,"{'almond bitter almond', 'cherry', 'plastic', 'powdery', 'seedy'}"
1005501,"{'floral', 'rose', 'sweet', 'honey', 'powdery'}"
1005511,"{'sulfurous', 'alliaceous', 'coffee', 'onion', 'garlic', 'vegetable', 'animal'}"
1005511,"{'sulfurous', 'alliaceous', 'coffee', 'onion', 'garlic', 'vegetable'}"
1005521,"{'lime', 'herbal', 'citrus', 'lemon', 'terpenic'}"
1005531,"{'berry', 'sweet', 'green', 'sweaty', 'fruity'}"
1005531,"{'fruity', 'green', 'sweaty', 'sweet'}"
1005541,"{'fresh', 'soapy', 'grapefruit peel', 'clean', 'waxy', 'aldehydic', 'citrus', 'petal'}"
1005551,"{'fresh', 'floral', 'rose', 'rose tea rose', 'green', 'neroli'}"
1005551,"{'floral', 'apple', 'tropical', 'green', 'peach', 'fruity'}"
1005571,"{'floral', 'rose', 'sweet', 'tropical', 'balsamic', 'honey', 'fruity'}"
1005571,"{'floral', 'rose', 'balsamic', 'honey', 'powdery', 'fruit dried fruit'}"
1005581,"{'berry', 'jammy', 'sweet', 'bready', 'strawberry', 'caramellic'}"
1005581,"{'berry', 'jammy', 'cookie', 'sweet', 'pineapple', 'tropical', 'baked', 'caramellic'}"
1005591,"{'fresh', 'floral', 'rose', 'tropical', 'waxy', 'fruity'}"
1005591,"{'floral', 'rose', 'tropical', 'waxy', 'honey', 'vegetable', 'powdery'}"
1005601,"{'berry', 'cotton candy', 'sweet', 'tropical', 'fruity', 'strawberry', 'caramellic'}"
1005601,"{'jammy', 'cotton candy', 'sweet', 'burnt', 'sugar', 'fruit dried fruit', 'caramellic'}"
1005621,"{'fresh', 'leafy', 'green', 'herbal', 'cucumber', 'waxy', 'fatty', 'banana'}"
1005631,"{'creamy', 'sweet', 'chocolate', 'dairy', 'powdery', 'vanilla'}"
1005631,"{'sweet', 'phenolic', 'cocoa', 'powdery', 'vanilla'}"
1005641,"{'citrus', 'grapefruit peel', 'woody', 'gardenia'}"
1005641,"{'orange', 'peely', 'sweet', 'grapefruit', 'citrus', 'woody'}"
1005651,"{'hay', 'floral', 'sweet', 'hawthorn', 'coumarinic'}"
1005661,"{'sweet', 'waxy', 'grape', 'rummy', 'fruity'}"
1005661,"{'waxy', 'fruity', 'sweet'}"
1005671,"{'floral', 'apple', 'sweet', 'green', 'waxy', 'pear'}"
1005671,"{'floral', 'sweet', 'green', 'waxy', 'pear'}"
1005681,"{'powdery', 'fatty', 'musk', 'sweet'}"
1005691,"{'floral', 'sweet', 'pineapple', 'green', 'waxy', 'sweaty', 'honey', 'banana', 'woody'}"
1005691,"{'floral', 'sweet', 'waxy', 'sweaty', 'honey', 'woody'}"
1005701,"{'violet', 'fresh', 'floral', 'citronella', 'citrus'}"
1005711,"{'spicy', 'fennel', 'creamy', 'sweet', 'green', 'balsamic', 'anisic', 'fruity', 'licorice'}"
1005711,"{'spicy', 'sweet', 'balsamic', 'anisic', 'fruity'}"
1005721,"{'berry', 'rhubarb', 'minty', 'green', 'sulfurous', 'catty', 'citrus', 'fruity'}"
1005721,"{'berry', 'minty', 'green', 'sulfurous', 'catty', 'fruity'}"
1005741,"{'arrack', 'balsamic', 'rummy', 'fruity', 'caramellic'}"
1005761,"{'fresh', 'floral', 'leafy', 'green', 'orangeflower', 'cortex', 'ozone'}"
1005771,"{'spicy', 'rose tea rose', 'green', 'balsamic', 'fatty', 'woody'}"
1005781,"{'spicy', 'green', 'oily', 'baked', 'citrus', 'buttery', 'caramellic'}"
1005781,"{'chicken', 'sweet', 'green', 'waxy', 'fatty'}"
1005791,"{'creamy', 'sweet', 'balsamic', 'powdery', 'vanilla'}"
1005791,"{'creamy', 'sweet', 'balsamic', 'powdery', 'vanilla'}"
1005801,"{'phenolic', 'chemical', 'medicinal', 'sweet'}"
1005801,"{'musty', 'sweet', 'meaty', 'phenolic', 'chemical', 'medicinal'}"
1005811,"{'meaty', 'green', 'alliaceous', 'clam', 'garlic', 'vegetable', 'buttery'}"
1005811,"{'meaty', 'green', 'alliaceous', 'vegetable', 'cooked'}"
1005821,"{'fresh', 'herbal', 'angelica', 'fruity', 'winey'}"
1005831,"{'smoky', 'naphthyl', 'sweet', 'phenolic', 'bacon'}"
1005831,"{'smoky', 'naphthyl', 'sweet', 'phenolic', 'bacon'}"
1005841,"{'spicy', 'floral', 'sweet', 'waxy', 'dusty', 'balsamic', 'citrus', 'dry', 'powdery'}"
1005861,"{'fresh', 'narcissus', 'green', 'oily', 'cortex', 'fatty', 'plastic', 'fruity', 'wet'}"
1005881,"{'cedar', 'mossy', 'woody'}"
1005891,"{'coconut', 'floral', 'sweet', 'heliotrope', 'powdery', 'vanilla'}"
1005891,"{'cherry maraschino cherry', 'floral', 'sweet', 'creamy', 'cinnamyl', 'vanilla', 'cherry'}"
1005921,"{'floral', 'waxy', 'rose'}"
1005931,"{'fresh', 'green', 'herbal', 'oily', 'grassy', 'foliage', 'vegetable'}"
1005931,"{'pungent', 'melon rind', 'green', 'grassy'}"
1005932,"{'fresh', 'green', 'herbal', 'oily', 'grassy', 'foliage', 'vegetable'}"
1005932,"{'pungent', 'melon rind', 'green', 'grassy'}"
1005951,"{'fruity', 'apple', 'ripe'}"
1005961,"{'floral', 'hay', 'rose', 'honey', 'lemon'}"
1005971,"{'fresh', 'floral', 'jasmin', 'herbal', 'green', 'waxy'}"
1005972,"{'fresh', 'floral', 'jasmin', 'herbal', 'green', 'waxy'}"
1005972,"{'spicy', 'floral', 'sweet', 'tropical', 'green', 'citrus', 'powdery', 'fruity'}"
1005991,"{'floral', 'musty', 'sweet', 'green', 'fatty', 'fruity', 'woody'}"
1006001,{'sulfurous'}
1006021,"{'ethereal', 'fruity', 'sweet', 'musty'}"
1006021,"{'apple', 'solvent', 'sweet', 'banana', 'fruity'}"
1006041,"{'floral', 'currant black currant', 'rose', 'apple', 'fruity'}"
1006051,"{'fresh', 'floral', 'lime', 'clean', 'citrus', 'cologne', 'weedy'}"
1006052,"{'fresh', 'floral', 'lime', 'clean', 'citrus', 'cologne', 'weedy'}"
1006071,"{'fresh', 'floral', 'seashore', 'watery', 'aldehydic', 'marine', 'magnolia', 'ozone', 'mossy', 'woody'}"
1006081,"{'mild', 'alcohol'}"
1006091,"{'spicy', 'cinnamon', 'cassia', 'sweet', 'oily', 'paper', 'woody'}"
1006091,"{'spicy', 'resinous', 'sweet', 'cinnamyl', 'woody'}"
1006101,"{'hay', 'animal', 'dry', 'fruity', 'leathery', 'strawberry'}"
1006111,"{'guaiacol', 'sweet', 'hawthorn', 'anisic', 'almond', 'powdery', 'vanilla'}"
1006121,"{'spicy', 'rose', 'balsamic', 'foliage', 'fruity'}"
1006131,"{'lime', 'herbal', 'pine', 'citrus', 'cologne', 'woody'}"
1006171,"{'violet', 'floral', 'orris', 'powdery', 'woody'}"
1006201,"{'sandalwood', 'sweet', 'earthy', 'rooty', 'woody'}"
1006231,"{'spicy', 'sweet', 'phenolic', 'ginger', 'vanilla', 'woody'}"
1006231,"{'spicy', 'creamy', 'phenolic', 'balsamic', 'vanilla'}"
1006241,"{'spicy', 'sweet', 'phenolic', 'tobacco', 'powdery', 'vanilla', 'woody'}"
1006242,"{'spicy', 'sweet', 'phenolic', 'tobacco', 'powdery', 'vanilla', 'woody'}"
1006242,"{'floral', 'creamy', 'sweet', 'anisic', 'powdery', 'vanilla'}"
1006281,"{'mild', 'grassy'}"
1006291,"{'fir needle', 'herbal', 'camphoreous', 'terpenic', 'woody'}"
1006291,"{'spicy', 'minty', 'pine', 'green', 'citrus', 'cooling', 'camphoreous', 'terpenic', 'woody'}"
1006292,"{'herbal', 'woody', 'fir needle'}"
1006292,"{'spicy', 'minty', 'pine', 'green', 'citrus', 'cooling', 'camphoreous', 'terpenic', 'woody'}"
1006301,"{'fresh', 'floral', 'green', 'orangeflower', 'citrus', 'muguet', 'lily'}"
1006311,"{'lime', 'sweet', 'herbal', 'pine', 'terpenic', 'woody'}"
1006331,"{'animal', 'civet', 'naphthyl', 'fecal'}"
1006341,"{'fresh', 'orange', 'sweet', 'green', 'oily', 'grapefruit', 'citrus', 'dry', 'woody'}"
1006351,"{'fresh', 'sweet', 'earthy', 'herbal', 'pine', 'camphoreous', 'woody'}"
1006351,"{'fresh', 'herbal', 'pine', 'cooling', 'camphoreous', 'terpenic', 'woody'}"
1006361,"{'coconut', 'sweet', 'tropical', 'tonka', 'fatty', 'dairy'}"
1006361,"{'coconut', 'creamy', 'sweet', 'green', 'coumarinic', 'lactonic', 'fatty'}"
1006371,"{'fir needle', 'incense', 'pine', 'camphoreous', 'woody'}"
1006381,"{'coumarin', 'coconut', 'sweet', 'herbal', 'tobacco'}"
1006382,"{'coconut', 'sweet', 'tonka', 'herbal', 'coumarinic', 'tobacco'}"
1006382,"{'coconut', 'creamy', 'sweet', 'tonka', 'green', 'coumarinic', 'lactonic', 'tobacco'}"
1006391,"{'fresh', 'leafy', 'green', 'lilac', 'hyacinth', 'sharp'}"
1006411,"{'fresh', 'sweet', 'earthy', 'herbal', 'green', 'weedy'}"
1006421,"{'orange', 'floral', 'rose', 'sweet', 'orris', 'grape', 'honey'}"
1006431,"{'spicy', 'floral', 'rose red rose', 'sweet', 'tropical', 'natural', 'geranium', 'fruity'}"
1006441,"{'fennel', 'herbal', 'hyacinth', 'basil', 'fruity', 'anise'}"
1006451,"{'floral', 'rose', 'green', 'waxy', 'muguet', 'lily of the valley', 'lily'}"
1006461,"{'floral', 'metallic', 'green', 'raspberry', 'hyacinth', 'balsam', 'fruity'}"
1006462,"{'floral', 'metallic', 'green', 'raspberry', 'balsamic', 'hyacinth', 'fruity'}"
1006471,"{'fresh', 'minty', 'earthy', 'patchouli', 'marine', 'vetiver'}"
1006481,"{'jammy', 'acidic', 'sweaty', 'woody', 'dry', 'fruity', 'strawberry'}"
1006481,"{'jammy', 'acidic', 'sweaty', 'sour', 'fruity', 'woody'}"
1006491,"{'clean', 'sandalwood', 'woody', 'sweet'}"
1006501,"{'fresh', 'minty', 'peppermint', 'herbal', 'buchu', 'camphoreous'}"
1006501,"{'minty', 'sweet', 'metallic', 'sulfurous', 'buchu'}"
1006511,"{'animal', 'floral', 'naphthyl', 'fecal'}"
1006511,"{'floral', 'naphthyl', 'musty', 'pungent', 'animal', 'fecal'}"
1006541,"{'coconut', 'creamy', 'sweet', 'tonka', 'waxy', 'dairy', 'fatty'}"
1006542,"{'coconut', 'creamy', 'sweet', 'tonka', 'waxy', 'dairy', 'fatty'}"
1006542,"{'coconut', 'soapy', 'creamy', 'sweet', 'coumarinic', 'fruity', 'peach', 'apricot', 'milky'}"
